"ID";"ParkingName";"global_id";"ParkingZoneNumber";"AdmArea";"District";"Address";"WorkingHours";"Price";"CarCapacity";"Longitude_WGS84";"Latitude_WGS84";"Coordinates";"geoData";
"3008370";"Парковка №3008 (270)";"64190340";"3008";"Центральный административный округ";"Таганский район";"Лавров Переулок, Дом 6, Строение 1";"круглосуточно";"40.0";"13";"37.6602771993691";"55.7333809506157";"55.7333175,37.6598883|55.7334444,37.6606661";"{type=MultiLineString, coordinates=[[[37.65988830011174, 55.73331749995022], [37.66066610011229, 55.73344440003438]]], center=[[37.660277200112, 55.7333809499923]]}";
"3008371";"Парковка №3008 (271)";"64190350";"3008";"Центральный административный округ";"Таганский район";"Лавров Переулок, Дом 6, Строение 1";"круглосуточно";"40.0";"5";"37.661054999896";"55.7335032501314";"55.7334806,37.6608753|55.7335259,37.6612347";"{type=MultiLineString, coordinates=[[[37.66087529977565, 55.733480599971195], [37.66123469955115, 55.73352590004464]]], center=[[37.6610549996634, 55.7335032500079]]}";
"3008372";"Парковка №3008 (272)";"64190352";"3008";"Центральный административный округ";"Таганский район";"Лавров Переулок, Дом 6, Строение 5";"круглосуточно";"40.0";"5";"37.6618194498361";"55.7336256001519";"55.7335924,37.6616263|55.7336588,37.6620126";"{type=MultiLineString, coordinates=[[[37.66162630033632, 55.73359240021242], [37.66201260016302, 55.7336588001209]]], center=[[37.6618194502497, 55.7336256001666]]}";
"3008373";"Парковка №3008 (273)";"64190354";"3008";"Центральный административный округ";"Таганский район";"Лавров Переулок, Дом 6, Строение 5";"круглосуточно";"40.0";"6";"37.662390749843";"55.7337283001394";"55.7336951,37.6622057|55.7337615,37.6625758";"{type=MultiLineString, coordinates=[[[37.66220570021986, 55.733695100004866], [37.66257579982872, 55.7337615002444]]], center=[[37.6623907500243, 55.7337283001246]]}";
"3008374";"Парковка №3008 (274)";"64190355";"3008";"Центральный административный округ";"Таганский район";"Лавров Переулок, Дом 5";"круглосуточно";"40.0";"2";"37.659518149959";"55.733140800038";"55.7331242,37.6594216|55.7331574,37.6596147";"{type=MultiLineString, coordinates=[[[37.65942160016883, 55.733124199760205], [37.65961470022567, 55.73315740012679]]], center=[[37.6595181501973, 55.7331407999435]]}";
"3008375";"Парковка №3008 (275)";"64190358";"3008";"Центральный административный округ";"Таганский район";"Лавров Переулок, Дом 5";"круглосуточно";"40.0";"10";"37.6601457995478";"55.7332526004079";"55.7331967,37.6598293|55.7333085,37.6604623";"{type=MultiLineString, coordinates=[[[37.659829299662206, 55.7331966998356], [37.660462300222086, 55.733308499878376]]], center=[[37.6601457999421, 55.733252599857]]}";
"3008376";"Парковка №3008 (276)";"64190361";"3008";"Центральный административный округ";"Таганский район";"Лавров Переулок, Дом 9";"круглосуточно";"40.0";"19";"37.6612534988306";"55.7334323012794";"55.7333507,37.6606929|55.7335139,37.6618141";"{type=MultiLineString, coordinates=[[[37.66069289955217, 55.733350700152364], [37.66181410033298, 55.73351390018102]]], center=[[37.6612534999426, 55.7334323001667]]}";
"3008377";"Парковка №3008 (277)";"64190365";"3008";"Центральный административный округ";"Таганский район";"Лавров Переулок, Дом 9";"круглосуточно";"40.0";"4";"37.6622646998392";"55.7335969001604";"55.7335652,37.6620662|55.7336286,37.6624632";"{type=MultiLineString, coordinates=[[[37.66206619994106, 55.73356519988826], [37.66246319960111, 55.73362860001199]]], center=[[37.6622646997711, 55.7335968999502]]}";
"3020200";"Парковка №3020 (100)";"64190597";"3020";"Южный административный округ";"Донской район";"2-й Донской проезд, дом 7";"круглосуточно";"40.0";"1";"37.5946904555758";"55.7132598802819";"55.7133127,37.5946918|55.713207,37.5946891";"{type=MultiLineString, coordinates=[[[37.5946917999456, 55.713312699884], [37.59468909960986, 55.71320700023252]]], center=[[37.5946904497777, 55.7132598500583]]}";
"3008391";"Парковка №3008 (291)";"64190653";"3008";"Центральный административный округ";"Таганский район";"Хлебников Переулок, Дом 8/2, Строение 1";"круглосуточно";"40.0";"3";"37.6741247999258";"55.7481170500072";"55.748188,37.6741657|55.7480461,37.6740839";"{type=MultiLineString, coordinates=[[[37.67416570013103, 55.7481879998645], [37.67408390043959, 55.74804610000263]]], center=[[37.6741248002853, 55.7481170499335]]}";
"3019372";"Парковка №3019 (272)";"64190726";"3019";"Южный административный округ";"Даниловский район";"Улица Мастеркова, Дом 1";"круглосуточно";"40.0";"21";"37.6578443994892";"55.7099385500236";"55.7103526,37.6578927|55.7095245,37.6577961";"{type=MultiLineString, coordinates=[[[37.657892699894596, 55.71035260020628], [37.657796099560514, 55.70952450020313]]], center=[[37.6578443997275, 55.7099385502047]]}";
"3019373";"Парковка №3019 (273)";"64190727";"3019";"Южный административный округ";"Даниловский район";"Улица Мастеркова, Дом 3";"круглосуточно";"40.0";"3";"37.6577746999653";"55.7091497500018";"55.7092767,37.6577854|55.7090228,37.657764";"{type=MultiLineString, coordinates=[[[37.65778539972716, 55.70927669986495], [37.65776400006047, 55.70902279987002]]], center=[[37.6577746998938, 55.7091497498675]]}";
"3001623";"Парковка №3001 (523)";"64190882";"3001";"Центральный административный округ";"район Хамовники";"Усачёва Улица, Дом 9";"круглосуточно";"40.0";"5";"37.5725046003037";"55.7285019500767";"55.7285888,37.5723678|55.7284151,37.5726414";"{type=MultiLineString, coordinates=[[[37.57236780005759, 55.72858880022276], [37.57264139994369, 55.728415099787114]]], center=[[37.5725046000006, 55.7285019500049]]}";
"3008406";"Парковка №3008 (306)";"64190892";"3008";"Центральный административный округ";"Таганский район";"Добровольческая Улица, Дом 12";"круглосуточно";"40.0";"4";"37.6685886999797";"55.7453934500451";"55.7453859,37.6684834|55.745401,37.668694";"{type=MultiLineString, coordinates=[[[37.66848339961481, 55.74538589980179], [37.6686939997517, 55.74540100011429]]], center=[[37.6685886996832, 55.745393449958]]}";
"3008407";"Парковка №3008 (307)";"64190894";"3008";"Центральный административный округ";"Таганский район";"Добровольческая Улица, Дом 12";"круглосуточно";"40.0";"26";"37.6693658986324";"55.7453606530728";"55.7452991,37.6684969|55.7454222,37.6702349";"{type=MultiLineString, coordinates=[[[37.66849690039522, 55.74529910019587], [37.67023489972151, 55.745422199903594]]], center=[[37.6693659000584, 55.7453606500497]]}";
"3008408";"Парковка №3008 (308)";"64190895";"3008";"Центральный административный округ";"Таганский район";"Добровольческая Улица, Дом 12";"круглосуточно";"40.0";"12";"37.6694194998544";"55.7454538503415";"55.7454342,37.6691298|55.7454735,37.6697092";"{type=MultiLineString, coordinates=[[[37.669129800343825, 55.74543420015131], [37.66970920022736, 55.74547350014033]]], center=[[37.6694195002856, 55.7454538501458]]}";
"3005379";"Парковка №3005 (279)";"64191077";"3005";"Центральный административный округ";"Мещанский район";"Переулок Орлово-Давыдовский, Дом 2/5, Корпус 1";"круглосуточно";"40.0";"15";"37.639626850251";"55.7830199500158";"55.7834257,37.6396027|55.7826142,37.639651";"{type=MultiLineString, coordinates=[[[37.639602699774294, 55.783425699795394], [37.639651000390494, 55.782614199835244]]], center=[[37.6396268500824, 55.7830199498153]]}";
"3005380";"Парковка №3005 (280)";"64191080";"3005";"Центральный административный округ";"Мещанский район";"Переулок Орлово-Давыдовский, Дом 6, Строение 1";"круглосуточно";"40.0";"7";"37.6397944500512";"55.7832432000028";"55.7834091,37.6397824|55.7830773,37.6398065";"{type=MultiLineString, coordinates=[[[37.63978239966207, 55.78340909978277], [37.639806499664495, 55.78307730010428]]], center=[[37.6397944496633, 55.7832431999435]]}";
"3005381";"Парковка №3005 (281)";"64191084";"3005";"Центральный административный округ";"Мещанский район";"Переулок Орлово-Давыдовский, Дом 2/5, Корпус 2";"круглосуточно";"40.0";"7";"37.6396818500526";"55.782229600003";"55.7824,37.6396698|55.7820592,37.6396939";"{type=MultiLineString, coordinates=[[[37.639669800332754, 55.78240000001172], [37.63969390033521, 55.782059199880344]]], center=[[37.639681850334, 55.782229599946]]}";
"3005382";"Парковка №3005 (282)";"64191087";"3005";"Центральный административный округ";"Мещанский район";"Большая Переяславская Улица, Дом 3, Корпус 3";"круглосуточно";"40.0";"8";"37.6396147485919";"55.7815734501198";"55.7819068,37.6397797|55.7812401,37.6394498";"{type=MultiLineString, coordinates=[[[37.639779700224615, 55.781906800173296], [37.639449800224725, 55.78124009995225]]], center=[[37.6396147502246, 55.7815734500628]]}";
"3005383";"Парковка №3005 (283)";"64191089";"3005";"Центральный административный округ";"Мещанский район";"Протопоповский Переулок, Дом 19, Строение 12";"круглосуточно";"40.0";"3";"37.6395410499414";"55.7817793000053";"55.7818449,37.6395759|55.7817137,37.6395062";"{type=MultiLineString, coordinates=[[[37.639575900334414, 55.781844900014335], [37.63950620005153, 55.781713700247614]]], center=[[37.6395410501929, 55.7817793001309]]}";
